# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-04-22 18:06:03 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15290000 L SUSITNA R NR PALMER AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15290000
#            TS   parameter     statistic     Description
#           783       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=15290000&ts_ids=783]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	783_00060_00003	783_00060_00003_cd
USGS	15290000	2018-12-31	54.9	A
USGS	15290000	2019-01-01	54.1	A
USGS	15290000	2019-01-02	53.4	A
USGS	15290000	2019-01-03	51.2	A
USGS	15290000	2019-01-04	51.4	A:e
USGS	15290000	2019-01-05	51.9	A:e
USGS	15290000	2019-01-06	50.8	A:e
USGS	15290000	2019-01-07	50.0	A:e
USGS	15290000	2019-01-08	49.1	A:e
USGS	15290000	2019-01-09	48.2	A:e
USGS	15290000	2019-01-10	47.5	A:e
USGS	15290000	2019-01-11	46.5	A:e
USGS	15290000	2019-01-12	45.9	A
USGS	15290000	2019-01-13	45.8	A
USGS	15290000	2019-01-14	45.0	A
USGS	15290000	2019-01-15	44.3	A
USGS	15290000	2019-01-16	44.0	A
USGS	15290000	2019-01-17	43.3	A
USGS	15290000	2019-01-18	42.7	A
USGS	15290000	2019-01-19	41.8	A
USGS	15290000	2019-01-20	40.8	A
USGS	15290000	2019-01-21	41.1	A
USGS	15290000	2019-01-22	41.2	A
USGS	15290000	2019-01-23	40.7	A
USGS	15290000	2019-01-24	40.5	A
USGS	15290000	2019-01-25	40.3	A
USGS	15290000	2019-01-26	39.8	A
USGS	15290000	2019-01-27	39.3	A
USGS	15290000	2019-01-28	39.4	A
USGS	15290000	2019-01-29	39.3	A
USGS	15290000	2019-01-30	38.9	A
USGS	15290000	2019-01-31	37.9	A
USGS	15290000	2019-02-01	36.8	A
USGS	15290000	2019-02-02	36.9	A
USGS	15290000	2019-02-03	37.6	A
USGS	15290000	2019-02-04	37.4	A
USGS	15290000	2019-02-05	37.0	A
USGS	15290000	2019-02-06	36.3	A
USGS	15290000	2019-02-07	35.9	A
USGS	15290000	2019-02-08	35.7	A
USGS	15290000	2019-02-09	35.4	A
USGS	15290000	2019-02-10	35.1	A
USGS	15290000	2019-02-11	34.6	A
USGS	15290000	2019-02-12	34.7	A
USGS	15290000	2019-02-13	33.5	A
USGS	15290000	2019-02-14	33.2	A:e
USGS	15290000	2019-02-15	33.0	A
USGS	15290000	2019-02-16	33.5	A
USGS	15290000	2019-02-17	33.9	A
USGS	15290000	2019-02-18	33.7	A
USGS	15290000	2019-02-19	33.1	A
USGS	15290000	2019-02-20	32.4	A
USGS	15290000	2019-02-21	32.2	A
USGS	15290000	2019-02-22	31.4	A
USGS	15290000	2019-02-23	31.2	A
USGS	15290000	2019-02-24	30.9	A
USGS	15290000	2019-02-25	31.0	A
USGS	15290000	2019-02-26	30.8	A
USGS	15290000	2019-02-27	30.5	A
USGS	15290000	2019-02-28	30.3	A
USGS	15290000	2019-03-01	30.2	A
USGS	15290000	2019-03-02	29.7	A
USGS	15290000	2019-03-03	29.4	A
USGS	15290000	2019-03-04	29.1	A
USGS	15290000	2019-03-05	28.8	A
USGS	15290000	2019-03-06	28.8	A
USGS	15290000	2019-03-07	28.6	A
USGS	15290000	2019-03-08	28.4	A
USGS	15290000	2019-03-09	28.3	A
USGS	15290000	2019-03-10	28.2	A
USGS	15290000	2019-03-11	28.0	A
USGS	15290000	2019-03-12	27.7	A
USGS	15290000	2019-03-13	27.5	A
USGS	15290000	2019-03-14	27.2	A
USGS	15290000	2019-03-15	27.0	A
USGS	15290000	2019-03-16	26.9	A
USGS	15290000	2019-03-17	26.9	A
USGS	15290000	2019-03-18	26.9	A
USGS	15290000	2019-03-19	27.0	A
USGS	15290000	2019-03-20	26.8	A
USGS	15290000	2019-03-21	27.0	A
USGS	15290000	2019-03-22	27.2	A
USGS	15290000	2019-03-23	28.9	A
USGS	15290000	2019-03-24	30.6	A
USGS	15290000	2019-03-25	28.9	A
USGS	15290000	2019-03-26	28.9	A
USGS	15290000	2019-03-27	29.5	A
USGS	15290000	2019-03-28	31.1	A
USGS	15290000	2019-03-29	31.9	A
USGS	15290000	2019-03-30	32.1	A
USGS	15290000	2019-03-31	33.7	A
USGS	15290000	2019-04-01	35.3	A
USGS	15290000	2019-04-02	36.3	A
USGS	15290000	2019-04-03	35.6	A
USGS	15290000	2019-04-04	33.4	A
USGS	15290000	2019-04-05	32.0	A
USGS	15290000	2019-04-06	31.7	A
USGS	15290000	2019-04-07	32.4	A
USGS	15290000	2019-04-08	35.1	A
USGS	15290000	2019-04-09	37.2	A
USGS	15290000	2019-04-10	37.2	A
USGS	15290000	2019-04-11	37.2	A
USGS	15290000	2019-04-12	35.1	A
USGS	15290000	2019-04-13	34.3	A
USGS	15290000	2019-04-14	34.5	A
USGS	15290000	2019-04-15	35.6	A
USGS	15290000	2019-04-16	36.2	A
USGS	15290000	2019-04-17	36.4	A
USGS	15290000	2019-04-18	34.1	A
USGS	15290000	2019-04-19	33.7	A
USGS	15290000	2019-04-20	32.5	A
USGS	15290000	2019-04-21	33.1	A
USGS	15290000	2019-04-22	34.6	A
USGS	15290000	2019-04-23	32.0	A
USGS	15290000	2019-04-24	31.7	A
USGS	15290000	2019-04-25	32.8	A
USGS	15290000	2019-04-26	35.2	A
USGS	15290000	2019-04-27	38.3	A
USGS	15290000	2019-04-28	41.3	A
USGS	15290000	2019-04-29	43.0	A
USGS	15290000	2019-04-30	57.7	A
USGS	15290000	2019-05-01	79.8	A
USGS	15290000	2019-05-02	97.2	A
USGS	15290000	2019-05-03	143	A
USGS	15290000	2019-05-04	110	A
USGS	15290000	2019-05-05	98.1	A
USGS	15290000	2019-05-06	92.8	A
USGS	15290000	2019-05-07	96.8	A
USGS	15290000	2019-05-08	146	A
USGS	15290000	2019-05-09	136	A
USGS	15290000	2019-05-10	141	A
USGS	15290000	2019-05-11	135	A
USGS	15290000	2019-05-12	124	A
USGS	15290000	2019-05-13	123	A
USGS	15290000	2019-05-14	126	A
USGS	15290000	2019-05-15	137	A
USGS	15290000	2019-05-16	165	A
USGS	15290000	2019-05-17	174	A
USGS	15290000	2019-05-18	179	A
USGS	15290000	2019-05-19	193	A
USGS	15290000	2019-05-20	241	A
USGS	15290000	2019-05-21	265	A
USGS	15290000	2019-05-22	302	A
USGS	15290000	2019-05-23	319	A
USGS	15290000	2019-05-24	310	A
USGS	15290000	2019-05-25	335	A
USGS	15290000	2019-05-26	456	A
USGS	15290000	2019-05-27	503	A
USGS	15290000	2019-05-28	483	A
USGS	15290000	2019-05-29	479	A
USGS	15290000	2019-05-30	495	A
USGS	15290000	2019-05-31	511	A
USGS	15290000	2019-06-01	563	A
USGS	15290000	2019-06-02	558	A
USGS	15290000	2019-06-03	543	A
USGS	15290000	2019-06-04	600	A
USGS	15290000	2019-06-05	666	A
USGS	15290000	2019-06-06	731	A
USGS	15290000	2019-06-07	767	A
USGS	15290000	2019-06-08	827	A
USGS	15290000	2019-06-09	825	A
USGS	15290000	2019-06-10	795	A
USGS	15290000	2019-06-11	798	A
USGS	15290000	2019-06-12	731	A
USGS	15290000	2019-06-13	715	A
USGS	15290000	2019-06-14	721	A
USGS	15290000	2019-06-15	670	A
USGS	15290000	2019-06-16	652	A
USGS	15290000	2019-06-17	614	A
USGS	15290000	2019-06-18	600	A
USGS	15290000	2019-06-19	543	A
USGS	15290000	2019-06-20	608	A
USGS	15290000	2019-06-21	651	A
USGS	15290000	2019-06-22	634	A
USGS	15290000	2019-06-23	603	A
USGS	15290000	2019-06-24	582	A
USGS	15290000	2019-06-25	549	A
USGS	15290000	2019-06-26	493	A
USGS	15290000	2019-06-27	486	A
USGS	15290000	2019-06-28	481	A
USGS	15290000	2019-06-29	490	A
USGS	15290000	2019-06-30	464	A
USGS	15290000	2019-07-01	382	A
USGS	15290000	2019-07-02	344	A
USGS	15290000	2019-07-03	325	A
USGS	15290000	2019-07-04	316	A
USGS	15290000	2019-07-05	311	A
USGS	15290000	2019-07-06	303	A
USGS	15290000	2019-07-07	294	A
USGS	15290000	2019-07-08	283	A
USGS	15290000	2019-07-09	267	A
USGS	15290000	2019-07-10	254	A
USGS	15290000	2019-07-11	241	A
USGS	15290000	2019-07-12	240	A
USGS	15290000	2019-07-13	209	A
USGS	15290000	2019-07-14	188	A
USGS	15290000	2019-07-15	178	A
USGS	15290000	2019-07-16	172	A
USGS	15290000	2019-07-17	170	A
USGS	15290000	2019-07-18	172	A
USGS	15290000	2019-07-19	179	A
USGS	15290000	2019-07-20	172	A
USGS	15290000	2019-07-21	162	A
USGS	15290000	2019-07-22	161	A
USGS	15290000	2019-07-23	197	A
USGS	15290000	2019-07-24	351	A
USGS	15290000	2019-07-25	259	A
USGS	15290000	2019-07-26	231	A
USGS	15290000	2019-07-27	210	A
USGS	15290000	2019-07-28	205	A
USGS	15290000	2019-07-29	225	A
USGS	15290000	2019-07-30	212	A
USGS	15290000	2019-07-31	195	A
USGS	15290000	2019-08-01	181	A
USGS	15290000	2019-08-02	166	A
USGS	15290000	2019-08-03	164	A
USGS	15290000	2019-08-04	167	A
USGS	15290000	2019-08-05	168	A
USGS	15290000	2019-08-06	162	A
USGS	15290000	2019-08-07	161	A
USGS	15290000	2019-08-08	156	A
USGS	15290000	2019-08-09	149	A
USGS	15290000	2019-08-10	145	A
USGS	15290000	2019-08-11	141	A
USGS	15290000	2019-08-12	139	A
USGS	15290000	2019-08-13	144	A
USGS	15290000	2019-08-14	196	A
USGS	15290000	2019-08-15	180	A
USGS	15290000	2019-08-16	162	A
USGS	15290000	2019-08-17	149	A
USGS	15290000	2019-08-18	130	A
USGS	15290000	2019-08-19	120	A
USGS	15290000	2019-08-20	112	A
USGS	15290000	2019-08-21	106	A
USGS	15290000	2019-08-22	102	A
USGS	15290000	2019-08-23	98.8	A
USGS	15290000	2019-08-24	100	A
USGS	15290000	2019-08-25	94.2	A
USGS	15290000	2019-08-26	91.0	A
USGS	15290000	2019-08-27	90.5	A
USGS	15290000	2019-08-28	90.8	A
USGS	15290000	2019-08-29	90.2	A
USGS	15290000	2019-08-30	90.1	A
USGS	15290000	2019-08-31	89.1	A
USGS	15290000	2019-09-01	90.3	A
USGS	15290000	2019-09-02	92.1	A
USGS	15290000	2019-09-03	101	A
USGS	15290000	2019-09-04	102	A
USGS	15290000	2019-09-05	101	A
USGS	15290000	2019-09-06	95.3	A
USGS	15290000	2019-09-07	101	A
USGS	15290000	2019-09-08	197	A
USGS	15290000	2019-09-09	174	A
USGS	15290000	2019-09-10	152	A
USGS	15290000	2019-09-11	134	A
USGS	15290000	2019-09-12	126	A
USGS	15290000	2019-09-13	119	A
USGS	15290000	2019-09-14	113	A
USGS	15290000	2019-09-15	114	A
USGS	15290000	2019-09-16	132	A
USGS	15290000	2019-09-17	116	A
USGS	15290000	2019-09-18	483	A
USGS	15290000	2019-09-19	692	A
USGS	15290000	2019-09-20	549	A
USGS	15290000	2019-09-21	504	A
USGS	15290000	2019-09-22	404	A
USGS	15290000	2019-09-23	331	A
USGS	15290000	2019-09-24	284	A
USGS	15290000	2019-09-25	258	A
USGS	15290000	2019-09-26	231	A
USGS	15290000	2019-09-27	211	A
USGS	15290000	2019-09-28	198	A
USGS	15290000	2019-09-29	249	A
USGS	15290000	2019-09-30	302	A
USGS	15290000	2019-10-01	269	A
USGS	15290000	2019-10-02	252	A
USGS	15290000	2019-10-03	237	A
USGS	15290000	2019-10-04	331	A
USGS	15290000	2019-10-05	314	A
USGS	15290000	2019-10-06	253	A
USGS	15290000	2019-10-07	223	A
USGS	15290000	2019-10-08	210	A
USGS	15290000	2019-10-09	249	A
USGS	15290000	2019-10-10	301	A
USGS	15290000	2019-10-11	252	A
USGS	15290000	2019-10-12	216	A
USGS	15290000	2019-10-13	197	A
USGS	15290000	2019-10-14	184	A
USGS	15290000	2019-10-15	175	A
USGS	15290000	2019-10-16	168	A
USGS	15290000	2019-10-17	161	A
USGS	15290000	2019-10-18	153	A
USGS	15290000	2019-10-19	146	A
USGS	15290000	2019-10-20	139	A
USGS	15290000	2019-10-21	134	A
USGS	15290000	2019-10-22	129	A
USGS	15290000	2019-10-23	127	A
USGS	15290000	2019-10-24	129	A
USGS	15290000	2019-10-25	124	A
USGS	15290000	2019-10-26	122	A
USGS	15290000	2019-10-27	129	A
USGS	15290000	2019-10-28	142	A
USGS	15290000	2019-10-29	143	A
USGS	15290000	2019-10-30	137	A
USGS	15290000	2019-10-31	126	A
USGS	15290000	2019-11-01	134	A
USGS	15290000	2019-11-02	140	A
USGS	15290000	2019-11-03	125	A
USGS	15290000	2019-11-04	119	A
USGS	15290000	2019-11-05	115	A
USGS	15290000	2019-11-06	115	A
USGS	15290000	2019-11-07	121	A
USGS	15290000	2019-11-08	117	A
USGS	15290000	2019-11-09	111	A
USGS	15290000	2019-11-10	108	A
USGS	15290000	2019-11-11	105	A
USGS	15290000	2019-11-12	103	A
USGS	15290000	2019-11-13	101	A
USGS	15290000	2019-11-14	101	A
USGS	15290000	2019-11-15	97.3	A
USGS	15290000	2019-11-16	96.8	A
USGS	15290000	2019-11-17	94.6	A
USGS	15290000	2019-11-18	89.7	A
USGS	15290000	2019-11-19	96.3	A
USGS	15290000	2019-11-20	92.7	A
USGS	15290000	2019-11-21	89.9	A
USGS	15290000	2019-11-22	88.6	A
USGS	15290000	2019-11-23	86.5	A
USGS	15290000	2019-11-24	75.5	A
USGS	15290000	2019-11-25	61.1	A:e
USGS	15290000	2019-11-26	68.5	A:e
USGS	15290000	2019-11-27	69.2	A:e
USGS	15290000	2019-11-28	69.3	A:e
USGS	15290000	2019-11-29	68.7	A:e
USGS	15290000	2019-11-30	68.4	A:e
USGS	15290000	2019-12-01	67.4	A:e
USGS	15290000	2019-12-02	66.9	A:e
USGS	15290000	2019-12-03	66.8	A:e
USGS	15290000	2019-12-04	65.6	A:e
USGS	15290000	2019-12-05	64.3	A:e
USGS	15290000	2019-12-06	64.0	A:e
USGS	15290000	2019-12-07	63.3	A:e
USGS	15290000	2019-12-08	63.3	A:e
USGS	15290000	2019-12-09	63.9	A:e
USGS	15290000	2019-12-10	64.6	A:e
USGS	15290000	2019-12-11	66.7	A:e
USGS	15290000	2019-12-12	65.1	A
USGS	15290000	2019-12-13	62.6	A
USGS	15290000	2019-12-14	61.3	A
USGS	15290000	2019-12-15	60.4	A:e
USGS	15290000	2019-12-16	58.8	A:e
USGS	15290000	2019-12-17	57.7	A:e
USGS	15290000	2019-12-18	56.9	A:e
USGS	15290000	2019-12-19	56.1	A:e
USGS	15290000	2019-12-20	56.0	A:e
USGS	15290000	2019-12-21	55.8	A:e
USGS	15290000	2019-12-22	54.9	A:e
USGS	15290000	2019-12-23	53.8	A:e
USGS	15290000	2019-12-24	52.4	A:e
USGS	15290000	2019-12-25	51.3	A:e
USGS	15290000	2019-12-26	50.4	A:e
USGS	15290000	2019-12-27	49.8	A:e
USGS	15290000	2019-12-28	49.5	A:e
USGS	15290000	2019-12-29	48.9	A:e
USGS	15290000	2019-12-30	47.9	A:e
USGS	15290000	2019-12-31	46.9	A:e
USGS	15290000	2020-01-01	45.8	A:e
USGS	15290000	2020-01-02	44.6	A:e
USGS	15290000	2020-01-03	43.1	A:e
USGS	15290000	2020-01-04	41.8	A:e
USGS	15290000	2020-01-05	40.0	A:e
USGS	15290000	2020-01-06	37.0	A:e
USGS	15290000	2020-01-07	31.5	A:e
USGS	15290000	2020-01-08	29.1	A:e
USGS	15290000	2020-01-09	46.6	A
USGS	15290000	2020-01-10	43.2	A
USGS	15290000	2020-01-11	41.5	A
USGS	15290000	2020-01-12	41.6	A
USGS	15290000	2020-01-13	41.9	A
USGS	15290000	2020-01-14	40.7	A
USGS	15290000	2020-01-15	39.2	A
USGS	15290000	2020-01-16	38.7	A
USGS	15290000	2020-01-17	38.2	A
USGS	15290000	2020-01-18	36.9	A
USGS	15290000	2020-01-19	36.1	A
USGS	15290000	2020-01-20	36.7	A:e
USGS	15290000	2020-01-21	36.1	A:e
USGS	15290000	2020-01-22	35.4	A:e
USGS	15290000	2020-01-23	34.8	A:e
USGS	15290000	2020-01-24	34.7	A:e
USGS	15290000	2020-01-25	34.3	A
USGS	15290000	2020-01-26	33.6	A
USGS	15290000	2020-01-27	33.1	A
USGS	15290000	2020-01-28	33.1	A
USGS	15290000	2020-01-29	33.4	A
USGS	15290000	2020-01-30	33.1	A
USGS	15290000	2020-01-31	32.6	A
USGS	15290000	2020-02-01	32.2	A
USGS	15290000	2020-02-02	31.6	A
USGS	15290000	2020-02-03	31.8	A
USGS	15290000	2020-02-04	31.9	A
USGS	15290000	2020-02-05	31.7	A
USGS	15290000	2020-02-06	31.7	A
USGS	15290000	2020-02-07	31.4	A
USGS	15290000	2020-02-08	31.3	A
USGS	15290000	2020-02-09	31.2	A
USGS	15290000	2020-02-10	31.7	A
USGS	15290000	2020-02-11	31.3	A
USGS	15290000	2020-02-12	31.3	A
USGS	15290000	2020-02-13	30.9	A
USGS	15290000	2020-02-14	30.5	A
USGS	15290000	2020-02-15	30.3	A
USGS	15290000	2020-02-16	30.0	A
USGS	15290000	2020-02-17	30.0	A
USGS	15290000	2020-02-18	30.1	A
USGS	15290000	2020-02-19	30.1	A
USGS	15290000	2020-02-20	29.7	A
USGS	15290000	2020-02-21	29.5	A
USGS	15290000	2020-02-22	28.9	A
USGS	15290000	2020-02-23	28.6	A
USGS	15290000	2020-02-24	28.2	A
USGS	15290000	2020-02-25	28.1	A
USGS	15290000	2020-02-26	28.5	A
USGS	15290000	2020-02-27	27.9	A
USGS	15290000	2020-02-28	27.6	A
USGS	15290000	2020-02-29	27.4	A
USGS	15290000	2020-03-01	27.7	A
USGS	15290000	2020-03-02	27.5	A
USGS	15290000	2020-03-03	27.3	A
USGS	15290000	2020-03-04	26.8	A
USGS	15290000	2020-03-05	26.4	A
USGS	15290000	2020-03-06	26.4	A
USGS	15290000	2020-03-07	26.6	A
USGS	15290000	2020-03-08	26.7	A
USGS	15290000	2020-03-09	26.6	A
USGS	15290000	2020-03-10	26.3	A
USGS	15290000	2020-03-11	25.7	A
USGS	15290000	2020-03-12	25.7	A
USGS	15290000	2020-03-13	25.7	A
USGS	15290000	2020-03-14	25.6	A
USGS	15290000	2020-03-15	25.5	A
USGS	15290000	2020-03-16	25.3	A
USGS	15290000	2020-03-17	25.3	A
USGS	15290000	2020-03-18	25.3	A
USGS	15290000	2020-03-19	25.2	A
USGS	15290000	2020-03-20	25.2	A
USGS	15290000	2020-03-21	25.1	A
USGS	15290000	2020-03-22	24.9	A
USGS	15290000	2020-03-23	24.7	A
USGS	15290000	2020-03-24	24.9	A
USGS	15290000	2020-03-25	25.1	A
USGS	15290000	2020-03-26	25.0	A
USGS	15290000	2020-03-27	24.6	A
USGS	15290000	2020-03-28	24.3	A
USGS	15290000	2020-03-29	23.6	A
USGS	15290000	2020-03-30	24.4	A
USGS	15290000	2020-03-31	23.6	A
USGS	15290000	2020-04-01	23.6	A
USGS	15290000	2020-04-02	23.7	A
USGS	15290000	2020-04-03	23.7	A
USGS	15290000	2020-04-04	23.7	A
USGS	15290000	2020-04-05	23.8	A
USGS	15290000	2020-04-06	23.5	A
USGS	15290000	2020-04-07	23.1	A
USGS	15290000	2020-04-08	23.2	A
USGS	15290000	2020-04-09	22.9	A
USGS	15290000	2020-04-10	22.9	A
USGS	15290000	2020-04-11	23.0	A
USGS	15290000	2020-04-12	23.3	A
USGS	15290000	2020-04-13	24.9	A
USGS	15290000	2020-04-14	25.3	A
USGS	15290000	2020-04-15	34.9	A:e
USGS	15290000	2020-04-16	56.0	A:e
USGS	15290000	2020-04-17	72.6	A:e
USGS	15290000	2020-04-18	73.2	A
USGS	15290000	2020-04-19	78.3	A
USGS	15290000	2020-04-20	86.6	A
USGS	15290000	2020-04-21	91.5	A
USGS	15290000	2020-04-22	86.1	A
USGS	15290000	2020-04-23	90.2	A
USGS	15290000	2020-04-24	101	A
USGS	15290000	2020-04-25	99.4	A
USGS	15290000	2020-04-26	94.8	A
USGS	15290000	2020-04-27	89.9	A
USGS	15290000	2020-04-28	91.3	A
USGS	15290000	2020-04-29	94.5	A
USGS	15290000	2020-04-30	95.3	A
USGS	15290000	2020-05-01	90.5	A
USGS	15290000	2020-05-02	97.5	A
USGS	15290000	2020-05-03	117	A
USGS	15290000	2020-05-04	136	A
USGS	15290000	2020-05-05	143	A
USGS	15290000	2020-05-06	169	A
USGS	15290000	2020-05-07	195	A
USGS	15290000	2020-05-08	195	A
USGS	15290000	2020-05-09	226	A
USGS	15290000	2020-05-10	340	A
USGS	15290000	2020-05-11	404	A
USGS	15290000	2020-05-12	409	A
USGS	15290000	2020-05-13	463	A
USGS	15290000	2020-05-14	542	A
USGS	15290000	2020-05-15	614	A
USGS	15290000	2020-05-16	687	A
USGS	15290000	2020-05-17	781	A
USGS	15290000	2020-05-18	830	A
USGS	15290000	2020-05-19	826	A
USGS	15290000	2020-05-20	779	A
USGS	15290000	2020-05-21	754	A
USGS	15290000	2020-05-22	742	A
USGS	15290000	2020-05-23	690	A
USGS	15290000	2020-05-24	718	A
USGS	15290000	2020-05-25	769	A
USGS	15290000	2020-05-26	710	A
USGS	15290000	2020-05-27	623	A
USGS	15290000	2020-05-28	652	A
USGS	15290000	2020-05-29	875	A
USGS	15290000	2020-05-30	1050	A
USGS	15290000	2020-05-31	1080	A
USGS	15290000	2020-06-01	994	A
USGS	15290000	2020-06-02	951	A
USGS	15290000	2020-06-03	933	A
USGS	15290000	2020-06-04	919	A
USGS	15290000	2020-06-05	1000	A
USGS	15290000	2020-06-06	983	A
USGS	15290000	2020-06-07	935	A
USGS	15290000	2020-06-08	943	A
USGS	15290000	2020-06-09	925	A
USGS	15290000	2020-06-10	1010	A
USGS	15290000	2020-06-11	1050	A
USGS	15290000	2020-06-12	1200	A
USGS	15290000	2020-06-13	1260	A
USGS	15290000	2020-06-14	1230	A
USGS	15290000	2020-06-15	1150	A
USGS	15290000	2020-06-16	1100	A
USGS	15290000	2020-06-17	989	A
USGS	15290000	2020-06-18	852	A
USGS	15290000	2020-06-19	974	A
USGS	15290000	2020-06-20	982	A
USGS	15290000	2020-06-21	862	A
USGS	15290000	2020-06-22	806	A
USGS	15290000	2020-06-23	806	A
USGS	15290000	2020-06-24	737	A
USGS	15290000	2020-06-25	694	A
USGS	15290000	2020-06-26	633	A
USGS	15290000	2020-06-27	621	A
USGS	15290000	2020-06-28	719	A
USGS	15290000	2020-06-29	648	A
USGS	15290000	2020-06-30	719	A
USGS	15290000	2020-07-01	685	A
USGS	15290000	2020-07-02	650	A
USGS	15290000	2020-07-03	680	A
USGS	15290000	2020-07-04	754	A
USGS	15290000	2020-07-05	791	A
USGS	15290000	2020-07-06	767	A
USGS	15290000	2020-07-07	752	A
USGS	15290000	2020-07-08	1300	A
USGS	15290000	2020-07-09	980	A
USGS	15290000	2020-07-10	902	A
USGS	15290000	2020-07-11	853	A
USGS	15290000	2020-07-12	897	A
USGS	15290000	2020-07-13	764	A
USGS	15290000	2020-07-14	668	A
USGS	15290000	2020-07-15	665	A
USGS	15290000	2020-07-16	643	A
USGS	15290000	2020-07-17	611	A
USGS	15290000	2020-07-18	512	A
USGS	15290000	2020-07-19	468	A
USGS	15290000	2020-07-20	500	A
USGS	15290000	2020-07-21	504	A
USGS	15290000	2020-07-22	451	A
USGS	15290000	2020-07-23	388	A
USGS	15290000	2020-07-24	374	A
USGS	15290000	2020-07-25	374	A
USGS	15290000	2020-07-26	335	A
USGS	15290000	2020-07-27	331	A
USGS	15290000	2020-07-28	299	A
USGS	15290000	2020-07-29	299	A
USGS	15290000	2020-07-30	302	A
USGS	15290000	2020-07-31	294	A
USGS	15290000	2020-08-01	294	A
USGS	15290000	2020-08-02	314	A
USGS	15290000	2020-08-03	275	A
USGS	15290000	2020-08-04	257	A
USGS	15290000	2020-08-05	245	A
USGS	15290000	2020-08-06	236	A
USGS	15290000	2020-08-07	224	A
USGS	15290000	2020-08-08	237	A
USGS	15290000	2020-08-09	219	A
USGS	15290000	2020-08-10	212	A
USGS	15290000	2020-08-11	266	A
USGS	15290000	2020-08-12	253	A
USGS	15290000	2020-08-13	248	A
USGS	15290000	2020-08-14	235	A
USGS	15290000	2020-08-15	225	A
USGS	15290000	2020-08-16	217	A
USGS	15290000	2020-08-17	206	A
USGS	15290000	2020-08-18	210	A
USGS	15290000	2020-08-19	213	A
USGS	15290000	2020-08-20	205	A
USGS	15290000	2020-08-21	196	A
USGS	15290000	2020-08-22	185	A
USGS	15290000	2020-08-23	183	A
USGS	15290000	2020-08-24	209	A
USGS	15290000	2020-08-25	221	A
USGS	15290000	2020-08-26	237	A
USGS	15290000	2020-08-27	209	A
USGS	15290000	2020-08-28	191	A
USGS	15290000	2020-08-29	173	A
USGS	15290000	2020-08-30	168	A
USGS	15290000	2020-08-31	666	A
USGS	15290000	2020-09-01	1210	A
USGS	15290000	2020-09-02	877	A
USGS	15290000	2020-09-03	665	A
USGS	15290000	2020-09-04	524	A
USGS	15290000	2020-09-05	424	A
USGS	15290000	2020-09-06	355	A
USGS	15290000	2020-09-07	435	A
USGS	15290000	2020-09-08	350	A
USGS	15290000	2020-09-09	327	A
USGS	15290000	2020-09-10	295	A
USGS	15290000	2020-09-11	269	A
USGS	15290000	2020-09-12	250	A
USGS	15290000	2020-09-13	233	A
USGS	15290000	2020-09-14	221	A
USGS	15290000	2020-09-15	213	A
USGS	15290000	2020-09-16	219	A
USGS	15290000	2020-09-17	278	A
USGS	15290000	2020-09-18	358	A
USGS	15290000	2020-09-19	324	A
USGS	15290000	2020-09-20	302	A
USGS	15290000	2020-09-21	279	A
USGS	15290000	2020-09-22	261	A
USGS	15290000	2020-09-23	249	A
USGS	15290000	2020-09-24	240	A
USGS	15290000	2020-09-25	235	A
USGS	15290000	2020-09-26	223	A
USGS	15290000	2020-09-27	214	A
USGS	15290000	2020-09-28	204	A
USGS	15290000	2020-09-29	197	A
USGS	15290000	2020-09-30	190	A
USGS	15290000	2020-10-01	187	A
USGS	15290000	2020-10-02	179	A
USGS	15290000	2020-10-03	178	A
USGS	15290000	2020-10-04	170	A
USGS	15290000	2020-10-05	162	A
USGS	15290000	2020-10-06	154	A
USGS	15290000	2020-10-07	154	A
USGS	15290000	2020-10-08	148	A
USGS	15290000	2020-10-09	141	A
USGS	15290000	2020-10-10	135	A
USGS	15290000	2020-10-11	130	A
USGS	15290000	2020-10-12	125	A
USGS	15290000	2020-10-13	121	A
USGS	15290000	2020-10-14	118	A
USGS	15290000	2020-10-15	115	A
USGS	15290000	2020-10-16	108	A
USGS	15290000	2020-10-17	106	A
USGS	15290000	2020-10-18	105	A
USGS	15290000	2020-10-19	101	A
USGS	15290000	2020-10-20	97.9	A
USGS	15290000	2020-10-21	89.2	A
USGS	15290000	2020-10-22	86.9	A
USGS	15290000	2020-10-23	105	A
USGS	15290000	2020-10-24	97.5	A
USGS	15290000	2020-10-25	90.8	A
USGS	15290000	2020-10-26	96.5	A
