"site","date","year","jday","timing","resid.sig","peak"
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2003-04-26,2003,116,-34,1.79903851807976,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2004-05-02,2004,123,-27,1.30592200825905,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2005-04-29,2005,119,-31,1.48643947245557,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2006-04-29,2006,119,-31,1.60579836383638,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2007-07-21,2007,202,52,1.90019492126711,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2008-05-07,2008,128,-22,1.32792959734916,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2009-09-09,2009,252,102,2.4086789290463,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2010-09-05,2010,248,98,1.96355933688077,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2011-07-22,2011,203,53,1.35226894647624,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2012-05-23,2012,144,-6,1.31157422668565,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2013-05-15,2013,135,-15,1.54387666382519,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2014-07-11,2014,192,42,1.65578375512402,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2015-05-01,2015,121,-29,1.68177943200029,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2016-05-02,2016,123,-27,1.49924145580046,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2017-07-06,2017,187,37,1.59064478940805,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2018-06-27,2018,178,28,1.32179534040354,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2019-06-24,2019,175,25,1.13344704401801,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2020-08-20,2020,233,83,2.39399513782642,150
"BLACKSTONE RIVER AT HIGHWAY NO. 7",2021-05-07,2021,127,-23,1.46119208151782,150
"SCOTTY CREEK AT HIGHWAY NO. 7",2000-08-28,2000,241,95,3.0270214790241,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2001-08-26,2001,238,92,4.53924420608794,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2002-07-31,2002,212,66,4.53919724056415,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2003-04-29,2003,119,-27,3.20322493511955,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2004-05-29,2004,150,4,2.91438239961216,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2005-04-30,2005,120,-26,4.25643631674063,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2006-05-02,2006,122,-24,4.83184593048129,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2007-04-27,2007,117,-29,4.00894948672692,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2008-05-06,2008,127,-19,4.60483146660647,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2009-09-09,2009,252,106,7.05464450310186,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2010-07-17,2010,198,52,5.03501498659062,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2011-05-12,2011,132,-14,3.47255873473144,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2012-05-22,2012,143,-3,4.82893166256159,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2013-05-15,2013,135,-11,2.67007742062965,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2014-03-18,2014,77,-69,0.44762698465187,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2015-05-01,2015,121,-25,5.23027762532448,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2016-05-03,2016,124,-22,4.05518945501981,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2017-05-06,2017,126,-20,2.4502898629696,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2018-07-02,2018,183,37,2.79538777497063,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2019-06-25,2019,176,30,2.39874302191312,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2020-08-21,2020,234,88,4.86727558033397,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2021-05-07,2021,127,-19,3.87432399063573,146
"SCOTTY CREEK AT HIGHWAY NO. 7",2022-05-15,2022,135,-11,5.11710723384619,146
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2000-07-18,2000,200,45,1.30956211075595,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2001-08-27,2001,239,84,1.57332262261956,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2002-05-21,2002,141,-14,1.34509544609722,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2003-04-27,2003,117,-38,1.62558079109303,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2004-05-03,2004,124,-31,0.793561266893133,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2005-05-01,2005,121,-34,1.44832545128889,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2006-05-01,2006,121,-34,1.90123206764916,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2007-05-02,2007,122,-33,1.4528987039661,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2008-05-08,2008,129,-26,1.51695589706474,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2009-09-11,2009,254,99,2.2738393180097,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2010-09-05,2010,248,93,1.6566298237273,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2011-05-16,2011,136,-19,1.31268147100474,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2012-05-25,2012,146,-9,1.3548837457833,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2013-05-17,2013,137,-18,1.31468983703215,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2014-07-15,2014,196,41,0.430797201101364,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2015-05-02,2015,122,-33,1.87804145862247,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2016-05-05,2016,126,-29,1.65278792312589,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2017-07-11,2017,192,37,1.09634299038677,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2018-05-07,2018,127,-28,1.03333484099305,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2019-06-28,2019,179,24,0.688572072687053,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2020-09-02,2020,246,91,2.09189003779698,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2021-05-11,2021,131,-24,1.59613128288912,155
"JEAN-MARIE RIVER AT HIGHWAY NO. 1",2022-05-30,2022,150,-5,0.683708953921488,155
"MACKENZIE RIVER AT FORT SIMPSON",2000-05-09,2000,130,-41,0.0348523824401472,171
"MACKENZIE RIVER AT FORT SIMPSON",2001-07-23,2001,204,33,0.0529243492435998,171
"MACKENZIE RIVER AT FORT SIMPSON",2002-05-21,2002,141,-30,0.0599507764256999,171
"MACKENZIE RIVER AT FORT SIMPSON",2003-05-18,2003,138,-33,0.0574763673465357,171
"MACKENZIE RIVER AT FORT SIMPSON",2004-05-21,2004,142,-29,0.0201372489908755,171
"MACKENZIE RIVER AT FORT SIMPSON",2005-05-01,2005,121,-50,0.0819920225721734,171
"MACKENZIE RIVER AT FORT SIMPSON",2006-05-12,2006,132,-39,0.0665361547183456,171
"MACKENZIE RIVER AT FORT SIMPSON",2007-04-30,2007,120,-51,0.0948183157783319,171
"MACKENZIE RIVER AT FORT SIMPSON",2008-05-08,2008,129,-42,0.092209413340417,171
"MACKENZIE RIVER AT FORT SIMPSON",2009-05-10,2009,130,-41,0.0954447020533529,171
"MACKENZIE RIVER AT FORT SIMPSON",2010-04-30,2010,120,-51,0.101295343304469,171
"MACKENZIE RIVER AT FORT SIMPSON",2011-05-09,2011,129,-42,0.0430915184979614,171
"MACKENZIE RIVER AT FORT SIMPSON",2012-06-13,2012,165,-6,0.0610871046442218,171
"MACKENZIE RIVER AT FORT SIMPSON",2013-05-17,2013,137,-34,0.0660140357167627,171
"MACKENZIE RIVER AT FORT SIMPSON",2014-05-13,2014,133,-38,0.0493565312841693,171
"MACKENZIE RIVER AT FORT SIMPSON",2015-05-01,2015,121,-50,0.0749524751441003,171
"MACKENZIE RIVER AT FORT SIMPSON",2016-03-15,2016,75,-96,-0.00611432982151638,171
"MACKENZIE RIVER AT FORT SIMPSON",2017-05-17,2017,137,-34,0.0582801726410676,171
"MACKENZIE RIVER AT FORT SIMPSON",2018-05-13,2018,133,-38,0.0653486057843666,171
"MACKENZIE RIVER AT FORT SIMPSON",2019-04-20,2019,110,-61,0.0351065404980071,171
"MACKENZIE RIVER AT FORT SIMPSON",2020-08-27,2020,240,69,0.0890831214342767,171
"MACKENZIE RIVER AT FORT SIMPSON",2021-05-18,2021,138,-33,0.0865124330931624,171
"MACKENZIE RIVER AT FORT SIMPSON",2022-05-20,2022,140,-31,0.0896799121830851,171
"MARTIN RIVER AT HIGHWAY NO. 1",2000-07-16,2000,198,44,1.28054074627779,154
"MARTIN RIVER AT HIGHWAY NO. 1",2001-07-18,2001,199,45,1.16527877054486,154
"MARTIN RIVER AT HIGHWAY NO. 1",2002-07-31,2002,212,58,1.88714070164712,154
"MARTIN RIVER AT HIGHWAY NO. 1",2003-05-01,2003,121,-33,1.39360579518609,154
"MARTIN RIVER AT HIGHWAY NO. 1",2004-05-28,2004,149,-5,0.688739094877089,154
"MARTIN RIVER AT HIGHWAY NO. 1",2005-04-30,2005,120,-34,1.45227324448442,154
"MARTIN RIVER AT HIGHWAY NO. 1",2006-05-06,2006,126,-28,1.03633012635465,154
"MARTIN RIVER AT HIGHWAY NO. 1",2007-07-22,2007,203,49,1.69660310678895,154
"MARTIN RIVER AT HIGHWAY NO. 1",2008-05-09,2008,130,-24,1.37532717834855,154
"MARTIN RIVER AT HIGHWAY NO. 1",2009-09-09,2009,252,98,1.71046758532951,154
"MARTIN RIVER AT HIGHWAY NO. 1",2010-09-06,2010,249,95,1.91572619256344,154
"MARTIN RIVER AT HIGHWAY NO. 1",2011-05-12,2011,132,-22,1.38145871626504,154
"MARTIN RIVER AT HIGHWAY NO. 1",2012-05-07,2012,128,-26,1.14394924522551,154
"MARTIN RIVER AT HIGHWAY NO. 1",2013-05-16,2013,136,-18,1.09640268440374,154
"MARTIN RIVER AT HIGHWAY NO. 1",2014-07-10,2014,191,37,0.304364986219227,154
"MARTIN RIVER AT HIGHWAY NO. 1",2015-05-02,2015,122,-32,1.38775944501182,154
"MARTIN RIVER AT HIGHWAY NO. 1",2016-05-05,2016,126,-28,1.84445459210518,154
"MARTIN RIVER AT HIGHWAY NO. 1",2017-05-11,2017,131,-23,1.13977231282639,154
"MARTIN RIVER AT HIGHWAY NO. 1",2018-06-28,2018,179,25,1.22897902362097,154
"MARTIN RIVER AT HIGHWAY NO. 1",2019-08-24,2019,236,82,0.784576035805925,154
"MARTIN RIVER AT HIGHWAY NO. 1",2020-08-21,2020,234,80,1.55573662797656,154
"MARTIN RIVER AT HIGHWAY NO. 1",2021-05-09,2021,129,-25,1.47661775418667,154
"MARTIN RIVER AT HIGHWAY NO. 1",2022-05-17,2022,137,-17,1.35107349173816,154
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2000-05-15,2000,136,-65,0.0380491982658184,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2001-08-16,2001,228,27,0.0980555769963201,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2002-03-06,2002,65,-136,0.00687739010617638,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2003-09-10,2003,253,52,0.00251584000649108,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2004-08-11,2004,224,23,0.0256519157492039,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2005-06-23,2005,174,-27,0.00392658808470236,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2006-06-11,2006,162,-39,0.105115307749618,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2007-03-02,2007,61,-140,-0.000450657959522593,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2008-10-28,2008,302,101,0.0496842165526969,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2009-04-14,2009,104,-97,0.0731862532410127,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2010-10-31,2010,304,103,0.0252388052551298,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2011-05-31,2011,151,-50,0.0693919984320797,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2012-10-28,2012,302,101,0.119357531205303,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2013-03-01,2013,60,-141,0.0771449424187263,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2014-04-13,2014,103,-98,-0.0559533355317452,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2015-10-31,2015,304,103,-0.0220186284606534,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2016-06-10,2016,162,-39,0.115988730100257,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2017-08-23,2017,235,34,0.0189911467629815,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2018-10-29,2018,302,101,0.0974159534032739,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2019-06-22,2019,173,-28,0.075054032840435,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2020-08-25,2020,238,37,0.0264667359538175,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2021-07-09,2021,190,-11,0.0264324830770168,201
"CAMSELL RIVER AT OUTLET OF CLUT LAKE",2022-04-18,2022,108,-93,-0.0138005333828839,201
"ARCTIC RED RIVER NEAR THE MOUTH",2000-08-03,2000,216,48,0.495917091642514,168
"ARCTIC RED RIVER NEAR THE MOUTH",2001-07-28,2001,209,41,0.337488610011756,168
"ARCTIC RED RIVER NEAR THE MOUTH",2002-05-19,2002,139,-29,0.472215182412259,168
"ARCTIC RED RIVER NEAR THE MOUTH",2003-05-22,2003,142,-26,0.338646162880233,168
"ARCTIC RED RIVER NEAR THE MOUTH",2004-05-20,2004,141,-27,0.508560612042542,168
"ARCTIC RED RIVER NEAR THE MOUTH",2005-05-15,2005,135,-33,0.36771888108276,168
"ARCTIC RED RIVER NEAR THE MOUTH",2006-05-19,2006,139,-29,0.447977065913899,168
"ARCTIC RED RIVER NEAR THE MOUTH",2007-05-28,2007,148,-20,0.197148851212614,168
"ARCTIC RED RIVER NEAR THE MOUTH",2008-05-17,2008,138,-30,0.20982152520215,168
"ARCTIC RED RIVER NEAR THE MOUTH",2009-05-05,2009,125,-43,0.637977088424516,168
"ARCTIC RED RIVER NEAR THE MOUTH",2010-05-01,2010,121,-47,0.594063279193426,168
"ARCTIC RED RIVER NEAR THE MOUTH",2011-05-25,2011,145,-23,0.549343031319149,168
"ARCTIC RED RIVER NEAR THE MOUTH",2012-05-23,2012,144,-24,0.446231229146334,168
"ARCTIC RED RIVER NEAR THE MOUTH",2013-05-26,2013,146,-22,0.411248567801861,168
"ARCTIC RED RIVER NEAR THE MOUTH",2014-05-08,2014,128,-40,0.674677206056321,168
"ARCTIC RED RIVER NEAR THE MOUTH",2015-05-14,2015,134,-34,0.534878030723028,168
"ARCTIC RED RIVER NEAR THE MOUTH",2016-05-12,2016,133,-35,0.541248736543146,168
"ARCTIC RED RIVER NEAR THE MOUTH",2017-05-18,2017,138,-30,0.502114990292354,168
"ARCTIC RED RIVER NEAR THE MOUTH",2018-05-13,2018,133,-35,0.533363828779316,168
"ARCTIC RED RIVER NEAR THE MOUTH",2019-05-14,2019,134,-34,0.51550346411409,168
"ARCTIC RED RIVER NEAR THE MOUTH",2020-05-27,2020,148,-20,0.421517858563196,168
"ARCTIC RED RIVER NEAR THE MOUTH",2021-05-17,2021,137,-31,0.366038785992092,168
"ARCTIC RED RIVER NEAR THE MOUTH",2022-05-24,2022,144,-24,0.54775963165779,168
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2000-06-05,2000,157,-5,2.51244286672969,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2001-06-02,2001,153,-9,3.16641454625392,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2002-05-16,2002,136,-26,2.55168772034271,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2003-05-20,2003,140,-22,1.66972924347726,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2004-05-25,2004,146,-16,3.08413146363478,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2005-05-21,2005,141,-21,2.50946245578174,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2006-05-21,2006,141,-21,4.0169119677448,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2007-05-27,2007,147,-15,1.61772236288268,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2008-05-20,2008,141,-21,2.49046304281979,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2010-04-29,2010,119,-43,3.70173226285593,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2011-05-22,2011,142,-20,3.10567434140215,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2012-05-24,2012,145,-17,2.50098574471489,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2013-05-28,2013,148,-14,2.81986448164945,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2014-05-14,2014,134,-28,3.00488641687259,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2015-05-17,2015,137,-25,3.68061156270824,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2016-05-12,2016,133,-29,3.70327067655866,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2018-05-13,2018,133,-29,3.35789730552848,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2019-05-19,2019,139,-23,3.1726571344536,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2020-05-26,2020,147,-15,2.41390578723714,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2021-05-22,2021,142,-20,0.393629390252865,162
"RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2022-05-16,2022,136,-26,2.21514881756877,162
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2000-06-07,2000,159,-2,2.28598079609804,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2001-06-05,2001,156,-5,1.96976774341217,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2002-05-19,2002,139,-22,2.01993975903376,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2003-05-28,2003,148,-13,1.09069936016276,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2004-05-25,2004,146,-15,1.77703579922432,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2005-05-24,2005,144,-17,1.153659545315,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2006-05-21,2006,141,-20,2.49566685771564,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2007-05-31,2007,151,-10,1.50340563528015,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2008-05-20,2008,141,-20,1.53453264119195,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2009-05-22,2009,142,-19,2.45478098810699,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2010-04-29,2010,119,-42,1.78115441724036,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2011-05-22,2011,142,-19,2.89985850003853,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2012-05-22,2012,143,-18,1.9183619701008,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2013-05-28,2013,148,-13,2.00352229548087,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2014-05-14,2014,134,-27,2.27270536195933,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2015-05-14,2015,134,-27,2.37530447586776,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2016-05-12,2016,133,-28,2.30973166196311,161
"CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY)",2017-05-18,2017,138,-23,2.21111574626854,161
"MACKENZIE RIVER AT ARCTIC RED RIVER",2000-05-16,2000,137,-36,0.0383543549664025,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2001-07-30,2001,211,38,0.0530513896468381,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2002-05-27,2002,147,-26,0.0776594249950853,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2003-05-28,2003,148,-25,0.0572140010454794,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2004-05-30,2004,151,-22,0.0675281155826619,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2005-05-14,2005,134,-39,0.128302780914508,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2006-05-22,2006,142,-31,0.0986038988608746,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2007-05-15,2007,135,-38,0.0948819099892027,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2008-05-19,2008,140,-33,0.0789902784907099,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2009-05-24,2009,144,-29,0.0859523065472223,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2010-05-03,2010,123,-50,0.0901981326867176,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2011-05-24,2011,144,-29,0.0804651934456417,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2012-05-26,2012,147,-26,0.0719238109418767,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2013-05-29,2013,149,-24,0.0877317738930099,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2014-05-21,2014,141,-32,0.0678392861061674,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2015-05-17,2015,137,-36,0.10255148712786,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2016-05-17,2016,138,-35,0.0869916925050729,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2017-05-20,2017,140,-33,0.100931625753722,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2018-05-19,2018,139,-34,0.0926799384667409,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2019-05-18,2019,138,-35,0.055795324446241,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2020-05-23,2020,144,-29,0.068244544540816,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2021-05-29,2021,149,-24,0.0844558180770945,173
"MACKENZIE RIVER AT ARCTIC RED RIVER",2022-05-19,2022,139,-34,0.111511854833463,173
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2005-10-19,2005,292,128,0.0769741235689292,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2006-05-17,2006,137,-27,1.60560240329806,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2007-05-28,2007,148,-16,0.958775287355015,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2008-05-15,2008,136,-28,1.16623352974588,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2009-05-24,2009,144,-20,1.12850653280366,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2010-05-01,2010,121,-43,1.62089086486675,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2011-05-28,2011,148,-16,0.954268475758461,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2012-07-12,2012,194,30,0.752667526768159,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2013-05-29,2013,149,-15,0.984966084117487,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2014-05-08,2014,128,-36,1.44841420659803,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2015-05-17,2015,137,-27,1.51778464698852,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2016-08-11,2016,224,60,1.55954082515903,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2017-05-16,2017,136,-28,1.25529339486559,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2018-05-21,2018,141,-23,0.924198318174519,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2019-05-11,2019,131,-33,0.85334698387843,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2020-05-23,2020,144,-20,0.866287989827261,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2021-05-20,2021,140,-24,0.504786459959113,164
"BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP",2022-05-31,2022,151,-13,0.817565569551042,164
"PEEL RIVER ABOVE FORT MCPHERSON",2000-08-01,2000,214,49,0.209041530543463,165
"PEEL RIVER ABOVE FORT MCPHERSON",2001-05-29,2001,149,-16,0.220247764497064,165
"PEEL RIVER ABOVE FORT MCPHERSON",2002-05-19,2002,139,-26,0.236776378190973,165
"PEEL RIVER ABOVE FORT MCPHERSON",2003-05-22,2003,142,-23,0.250019762208132,165
"PEEL RIVER ABOVE FORT MCPHERSON",2004-05-20,2004,141,-24,0.315669894072816,165
"PEEL RIVER ABOVE FORT MCPHERSON",2005-05-09,2005,129,-36,0.346109254462523,165
"PEEL RIVER ABOVE FORT MCPHERSON",2006-05-17,2006,137,-28,0.344993139240963,165
"PEEL RIVER ABOVE FORT MCPHERSON",2007-05-26,2007,146,-19,0.196926978636282,165
"PEEL RIVER ABOVE FORT MCPHERSON",2008-05-20,2008,141,-24,0.236057688852103,165
"PEEL RIVER ABOVE FORT MCPHERSON",2009-05-05,2009,125,-40,0.315182406132899,165
"PEEL RIVER ABOVE FORT MCPHERSON",2010-05-03,2010,123,-42,0.374993622875949,165
"PEEL RIVER ABOVE FORT MCPHERSON",2011-05-24,2011,144,-21,0.288022043273426,165
"PEEL RIVER ABOVE FORT MCPHERSON",2012-05-25,2012,146,-19,0.230071526769392,165
"PEEL RIVER ABOVE FORT MCPHERSON",2013-05-31,2013,151,-14,0.271338590615251,165
"PEEL RIVER ABOVE FORT MCPHERSON",2014-05-10,2014,130,-35,0.416295761917846,165
"PEEL RIVER ABOVE FORT MCPHERSON",2015-05-21,2015,141,-24,0.298573633687426,165
